path,dataset_source,class_label,width,height,aspect_ratio,format,file_size_bytes,md5_hash,sha256,quality_score,phash,quality_flag,blur_score,resolution_ok,aspect_ratio_ok,cluster_id,split,export_path
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000231.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,615,1280,0.4805,JPEG,67528,65da38452d65b11e3ba1574b87904abd,7a5458144cb6607479363dd745273e426f2ffddd570924606b622932708025f3,0.8,c6c029f1c3ce2ff0,aspect_ratio_extreme,452.990370893648,True,False,cluster_01125,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000231.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000785.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1280,430,2.9767,JPEG,117644,c842f85202a44751bf033b5206e5a6a8,4b44141850834270f76ee0ea315caf72575566cc9b090f5e771c64d1b95c9775,0.8,c9ab15661ac573cc,aspect_ratio_extreme,201.7342345925479,True,False,cluster_01133,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000785.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000002.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1024,1024,1.0,JPEG,249316,2c91d1d47eb85bd23e0c9938c2477ea8,9caa4124d8aa4bb2f0de6416e8b1f5f3eeff99eaa783b61d94559c981aefdb1b,1.0,b0934e3b732c64ce,ok,411.4974746194556,True,True,cluster_00608,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000002.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000008.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1015,1022,0.9932,JPEG,258075,8f008c2badd53f7b1a4d701daf1c07b3,801d2783237e81f4525ca90320f9f584954c430dbd8f622cf98cf9d17ade163d,1.0,b9c14ebc4d0b6665,ok,169.9906547590116,True,True,cluster_00757,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000008.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000012.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1015,1022,0.9932,JPEG,231826,780de6ab1c84c513ac3154d2285779b3,28fcbae5358284f6743ecbf17631f67dad2d1b6fce3dee588e9d61e2bb91b0a7,1.0,91d2de36ca5d4705,ok,205.54647498811897,True,True,cluster_00758,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000012.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000016.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1009,1027,0.9825,JPEG,469625,581c5643732ea3692ed1e990746f79a7,9d1c55f7cfb3697dc7119d1b7ce82d88962686e79845269f996860c6f72249b0,1.0,c6f81c375909d95c,ok,2074.827846086058,True,True,cluster_00767,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000016.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000018.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1024,1024,1.0,JPEG,198140,f8f4ae0a7aa6f1d5da3ff0eea7dbb247,f92e8a8e97d6f75118947dc41ea34d7d1730b148721a48b64193e01c44737991,1.0,a9a92a766a257656,ok,661.638628318854,True,True,cluster_00673,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000018.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000028.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,1232,922,1.3362,JPEG,314771,a4e0dd86f7c46b77b251afb5167777ca,fa32ac3ecc1a174c131404d9dbf86183d4055d35a28e8260ead999e8f278cbfa,1.0,969cc9992dc63c63,ok,93.35775998662845,True,True,cluster_00407,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000028.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000035.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,520,520,1.0,JPEG,78942,6ec840303703e231a4a4c97f98a05e64,ce265c9a3e79cc873628ba913dcdca3c3100681c3ae4b1961b02e36d30484142,1.0,9bc96c2c616979b2,ok,752.2145118308182,True,True,cluster_00913,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000035.jpg
data_sources/ai_generated/Midjourney_TopUp/dalle_topup_000040.jpg,data_sources/ai_generated/Midjourney_TopUp,ai_generated,960,1200,0.8,JPEG,243551,2bfbdd6a27bae0eafddbb996ae78f07a,1057a3a48921aae26f3f983082bee3a55a4b820bfe65b7431d300dc755391ae8,1.0,b6f8838385dbda18,ok,353.3662715753392,True,True,cluster_00396,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/dalle_topup_000040.jpg
