path,dataset_source,class_label,width,height,aspect_ratio,format,file_size_bytes,md5_hash,sha256,quality_score,phash,quality_flag,blur_score,resolution_ok,aspect_ratio_ok,cluster_id,split,export_path
data_sources/ai_generated/SD_TopUp2/sd2_000004_01bb4033-5c57-4ea4-b05d-3f22a24e8ca6.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,1024,704,1.4545,JPEG,200446,65cbc238a587cc1f29ef80dd63994c2c,838cb356a9917cc7c49260c8b07150fccaa5723aba39cfa6c5fa43b9867b7a49,1.0,8d779b40363aed90,ok,125.102142078954,True,True,cluster_00025,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_01bb4033-5c57-4ea4-b05d-3f22a24e8ca6.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_0272345a-5e9f-4135-a17f-d0aa1f9d2698.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,512,640,0.8,JPEG,171669,69f2a4f7c9ea91bc087bf8476b421d55,8494af79bf75316f85d3f603aa10a854f098b936d1b43b66771532ad920aa05d,1.0,8b6a745785e1986e,ok,1787.1575673719867,True,True,cluster_00317,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_0272345a-5e9f-4135-a17f-d0aa1f9d2698.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_02e3b084-ae1d-4ebb-936a-fb1f7c43ccdd.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,512,512,1.0,JPEG,119351,47366502d359e3a9b2cfbfc10b9194cc,bf0430d603de8dd5f58da50c1ca18b3f1920a6dcf88c392c4e283739445bff81,1.0,d8dfffc03059802d,ok,579.6076864814386,True,True,cluster_00584,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_02e3b084-ae1d-4ebb-936a-fb1f7c43ccdd.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_036e93a5-00a9-4e17-8126-dddde4f4df1e.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,512,512,1.0,JPEG,120926,9e3a2a33989d4df4e9c18850bfdf7036,5f824e4687555a47b4df480f7aa81314e013b425025ca0ac4d7a1a804a2dc9ff,1.0,89a627e5d39a9692,ok,990.7875843606889,True,True,cluster_00573,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_036e93a5-00a9-4e17-8126-dddde4f4df1e.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_0485d02f-1d1c-4fa0-b257-9134be7f964f.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,512,512,1.0,JPEG,133814,f3d6d8ede110631e23116b1b7ce8673a,ca4fdd7e77f644700d400581c4c2c212335b74edccc30d39ceaa2935b23476b3,1.0,9b923a59e70f2499,ok,2483.9332213145535,True,True,cluster_00505,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_0485d02f-1d1c-4fa0-b257-9134be7f964f.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_0656ab4d-a6f6-4455-91be-02cf73606c25.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,1280,704,1.8182,JPEG,300357,c5086654ac9c4a747eb49e47562ce526,8036d0e24e08b38abe920d62351a9e2d469163214cb5a8fff6c2b771032c31ee,1.0,8e7350ed359064f6,ok,337.6386770136482,True,True,cluster_00013,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_0656ab4d-a6f6-4455-91be-02cf73606c25.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_07380d2c-1efb-414a-83be-f92e1f019d69.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,768,512,1.5,JPEG,137827,cecf3d58ef452c0f094da20e787c5e8b,6359da38c92bd4d385bacefa3c8c792e14b43a7b7bf41f27f30f681f1f959d7c,1.0,ccdc684866c62ef3,ok,529.079739511013,True,True,cluster_00198,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_07380d2c-1efb-414a-83be-f92e1f019d69.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_092e6c0b-a0f7-4333-a8f1-8548ba660bc8.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,512,512,1.0,JPEG,150969,0107c7f1d5e0b67b01646aa5f63089cd,84b55039155817e5ca851ba9a72ce5d5a662449e98b5e543b07db5bac041df14,1.0,bf4079336747413c,ok,1830.8964550834498,True,True,cluster_00440,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_092e6c0b-a0f7-4333-a8f1-8548ba660bc8.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_0cdba392-5d0b-43b1-896d-6325c8754634.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,576,1024,0.5625,JPEG,231681,3ec7078183f4f5aaa17ca41145eb3229,acbd99f0b63897221e3d07eda8769fd959e348a1c523dfb3de0e3583e103e7a0,1.0,b2d313d94772296c,ok,944.200419019586,True,True,cluster_00059,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_0cdba392-5d0b-43b1-896d-6325c8754634.jpg
data_sources/ai_generated/SD_TopUp2/sd2_000004_0d7dd214-86f8-43da-acb3-eb05a8d1118b.jpg,data_sources/ai_generated/SD_TopUp2,ai_generated,1024,640,1.6,JPEG,269264,b15a95ae2f8df06a49e8790b8ee5836c,bae28fef38cdd257c95f6f15b3dabb38ef9c3d838bde04ada01f738329cfcddf,1.0,b08c4ae14fe3782f,ok,1173.2997280484065,True,True,cluster_00043,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/sd2_000004_0d7dd214-86f8-43da-acb3-eb05a8d1118b.jpg
