path,dataset_source,class_label,width,height,aspect_ratio,format,file_size_bytes,md5_hash,sha256,quality_score,phash,quality_flag,blur_score,resolution_ok,aspect_ratio_ok,cluster_id,split,export_path
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_007d6097-ed1b-4183-af99-f7dff5eae967.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,512,512,1.0,JPEG,135222,81936a3fb6fc990dfa07d9135151436d,66913444b3c03fb7c6e98f60f5c57fdebf0571b641fdc73199d5d52ee40bb725,1.0,8b0dc6f8b0e73516,ok,922.5039128858916,True,True,cluster_01490,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_007d6097-ed1b-4183-af99-f7dff5eae967.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_00d83a64-a624-4ef2-a9b0-2666cde02218.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,512,768,0.6667,JPEG,118207,141c621e8212f8d2ab0e7088b9159307,b20558638b2b0608580bf6e040fb56457e0d4f7fd1a8690e798bc6cf67e9b09a,1.0,e336c834c387daac,ok,535.7681502120298,True,True,cluster_00790,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_00d83a64-a624-4ef2-a9b0-2666cde02218.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_01419f71-766d-4d50-9e63-e880d0d1961e.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,640,512,1.25,JPEG,131391,7c442bbbc09430c6349d0a2668befdb1,99ffdd69a8213e1079ed9d121d905e1c9de988c7efa7b8dc66ca79e3ba768014,1.0,97dfcc12738f0c24,ok,493.8599584203586,True,True,cluster_01171,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_01419f71-766d-4d50-9e63-e880d0d1961e.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_0191d8b3-42e7-451a-a775-23fa86522749.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,512,512,1.0,JPEG,99305,3b9fadf5c26627cf8e2831e2dad59d9d,c6e8af0d6dd10b46085d84cef2e98bf151029e07f7993695ebd50081479dd07c,1.0,a17542e666d32dd2,ok,720.5646254354942,True,True,cluster_01986,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_0191d8b3-42e7-451a-a775-23fa86522749.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_021174e3-0a21-473b-9aa7-d2c97f17c0a7.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,512,512,1.0,JPEG,121696,21157105b979ed265e3976cd20cd0d39,7972d9c3d0a5652a9ba3428058d0661986f2071428e339608371047a6ab9a075,1.0,f5328ecc097566b1,ok,1802.8962843304034,True,True,cluster_01661,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_021174e3-0a21-473b-9aa7-d2c97f17c0a7.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_0288dcc4-b749-4399-b7c7-c30287bc61ac.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,768,512,1.5,JPEG,214703,33b62d1d375932843bdddb16e6f1ddfa,0a04d32363063693731ed9a29d75b884493651961bcd1e57f2fe4b0a10107cba,1.0,e4c3cb1e9c683993,ok,2878.6276948978125,True,True,cluster_00545,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_0288dcc4-b749-4399-b7c7-c30287bc61ac.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_04f48a9f-5c84-4e8a-9b32-9c1ccf2e78da.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,768,512,1.5,JPEG,171295,e2984d4fc2681f1e079b47515e7fc3de,4c311e33220074eaeff2c44f2a7b27494ce618aec5eafd4d11ebd4cce3190085,1.0,d68965f43929063f,ok,1169.2054879462553,True,True,cluster_00659,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_04f48a9f-5c84-4e8a-9b32-9c1ccf2e78da.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_05d33111-74de-4f92-bbc3-f709c80edbde.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,1280,704,1.8182,JPEG,516072,34c3dd6ef978056496854b4ebfd415e8,fcfdd2da0b21ef274b342e51a80acf5459590083501fc27a78e302996f628636,1.0,82599e1ee95a1771,ok,2626.134050046756,True,True,cluster_00034,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_05d33111-74de-4f92-bbc3-f709c80edbde.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_06a94616-f32d-4628-86dd-224a21993943.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,512,512,1.0,JPEG,106587,e6d872ecb0993eb5a8d6c1a3cc3e2f32,8830001fe5a040212704b5a37c2e7686ac95acedd8581566fabc468da6417e04,1.0,c35370b4fc488737,ok,402.14452412887476,True,True,cluster_01882,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_06a94616-f32d-4628-86dd-224a21993943.jpg
data_sources/ai_generated/StableDiffusion_TopUp/diffusiondb_000001_0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.jpg,data_sources/ai_generated/StableDiffusion_TopUp,ai_generated,512,512,1.0,JPEG,102396,17023f99cdc8fd8963c028fd86a9c700,7650cb10a845e83c14a2e0b53d29d5262d044f5464fc93d0afc06c1c63e5d43d,1.0,f88778392669e1d2,ok,1735.465701652909,True,True,cluster_01931,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_generated/diffusiondb_000001_0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.jpg
