path,dataset_source,class_label,width,height,aspect_ratio,format,file_size_bytes,md5_hash,sha256,quality_score,phash,quality_flag,blur_score,resolution_ok,aspect_ratio_ok,cluster_id,split,export_path
data_sources/ai_edited/IMD2020/c95adiz_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,460,233,1.9742,JPEG,36955,94bfa3dee59014ec0749e3aaa27ed873,32886974bc471e27e5c45832ffd63e1b1b394518cd05f822590c5e7ba2a353a8,0.7,a552ca2d354bbac6,low_resolution,1159.756301690428,False,True,cluster_01715,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c95adiz_0.jpg
data_sources/ai_edited/IMD2020/c9codtz_0.png,data_sources/ai_edited/IMD2020,ai_edited,250,210,1.1905,PNG,51546,9a4061b5c8c9d2d824ca803fe102a902,d0d696ea119d19763708566386877244440fc66ebe0bd3ce646259c3258835b6,0.7,b2815ecd8ccbb562,low_resolution,1330.9069519005895,False,True,cluster_01721,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9codtz_0.png
data_sources/ai_edited/IMD2020/c8ydsfu_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,1022,496,2.0605,JPEG,184581,51135b18ca237f64c1ae2878e4408758,09b0a24fe052f7bedbfd759459ef5915a339bfb3df2725c817a2439e46af0b6a,0.8,b8467819527cd9ce,aspect_ratio_extreme,764.9739875338012,True,False,cluster_01686,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c8ydsfu_0.jpg
data_sources/ai_edited/IMD2020/c8yh8v9_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,640,272,2.3529,JPEG,30384,6da14bbf35493536d4b8cf1fd7aa0817,0fe4f6051faf3f2d4a45b68ee9c94024b0b76753ee4f0090485e79e7478b0a8a,0.8,e0de4e631c2793a3,aspect_ratio_extreme,347.7247923278809,True,False,cluster_01710,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c8yh8v9_0.jpg
data_sources/ai_edited/IMD2020/c912yu8_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,1400,609,2.2989,JPEG,185360,a82d6a8950ddac091b3e3f5663cc911c,d14904301a5e3d9e81004739b78c25ea22e1f9505e5a7165a41d88336df67c61,0.8,fca78332e76d4098,aspect_ratio_extreme,306.163745996627,True,False,cluster_01682,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c912yu8_0.jpg
data_sources/ai_edited/IMD2020/c91oecj_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,436,905,0.4818,JPEG,72675,d87f4551cc86eeb0cb7028f5b2ba54fc,d43f604afa89e80a841df19d0684145890df859a06bc49ae2e64d6c07f6d6c30,0.8,a0d38fb4f17870ac,aspect_ratio_extreme,238.313909422315,True,False,cluster_01697,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c91oecj_0.jpg
data_sources/ai_edited/IMD2020/c94fuqy_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,990,454,2.1806,JPEG,248951,611fc964f0c8338fd3a382dd33f636bb,e7c1ee9f3129f02a0a277976a96fccc77c4e7d073afe7be4615e5575322878e5,0.8,c8b79e49e10d1ed2,aspect_ratio_extreme,299.7069657450463,True,False,cluster_01693,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c94fuqy_0.jpg
data_sources/ai_edited/IMD2020/c957rl8_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,1071,463,2.3132,JPEG,127724,7e60a944b161fad5d2fc44ef1d8d6502,3dbf34eae6c6c2966f170dc4be46927ec999071b0b5f9432fb59a947458b64c2,0.8,d53b28c71368c736,aspect_ratio_extreme,304.46778095259936,True,False,cluster_01688,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c957rl8_0.jpg
data_sources/ai_edited/IMD2020/c95occz_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,600,2436,0.2463,JPEG,128106,acb146659a1085359c8f6b701d8450bf,fb690974bd22cbe0a2fcb68c8ec80cd02f2ba3521ba27fe90212b5ec538360f9,0.8,da78431f6595274a,aspect_ratio_extreme,131.73463464479772,True,False,cluster_01676,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c95occz_0.jpg
data_sources/ai_edited/IMD2020/c968x5d_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,850,315,2.6984,JPEG,205586,9f2f3c60d8acc77af53a03a84b0de4e5,b733ba2adef5b17560cc386a0234533884b4dca03cace50e5aaba0385380ee0a,0.8,9c5e00327e77e2b2,aspect_ratio_extreme,996.9231261192442,True,False,cluster_01704,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c968x5d_0.jpg
data_sources/ai_edited/IMD2020/c96chir_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,1000,496,2.0161,JPEG,138659,0254bd34f0b8b342262e03a53e2c8d4e,1db4f03a39b2af6e01b85bc221b6f963941cfe5821b05f730e500519c17ad779,0.8,9abab54e4c75819c,aspect_ratio_extreme,1726.4704619719002,True,False,cluster_01687,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c96chir_0.jpg
data_sources/ai_edited/IMD2020/c9gd6qy_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,4251,1471,2.8899,JPEG,621384,aa3d57b24fdbb3c0148017d0c78fac76,38a90c7bdc34a6acf54da64e251051362bb63a43c4afb799a397057e6ea756b5,0.8,a49387e4fc587923,aspect_ratio_extreme,280.9218924477276,True,False,cluster_01667,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gd6qy_0.jpg
data_sources/ai_edited/IMD2020/c9gg5nc_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,2000,692,2.8902,JPEG,359850,73f14f71502b77b057fd5f9dc2e97caa,2450c1f19ac5871b7bb5966536b41fab4aa9a797f39623feb6929aca8160e038,0.8,a493c7ece4da3823,aspect_ratio_extreme,753.8019185454556,True,False,cluster_01677,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9gg5nc_0.jpg
data_sources/ai_edited/IMD2020/c9ghgvz_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,4250,1470,2.8912,JPEG,622734,029395fb7b4fc1ca8377e378b9a8e957,64865f7d3f125d37fd7533f6c7332533c25c3235a76e8085017e437bde95f64a,0.8,b572d0f0f879290b,aspect_ratio_extreme,300.0790617735002,True,False,cluster_01670,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9ghgvz_0.jpg
data_sources/ai_edited/IMD2020/c9h6iyv_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,1920,800,2.4,JPEG,179336,0028da40aec436e18626127f0eb3f8df,0c16167362ce9433738bdb4dbd57594191839e3df7f5e74854fcc623ba3a77e6,0.8,dcf0f3cd80d0f059,aspect_ratio_extreme,154.5891591613498,True,False,cluster_01675,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9h6iyv_0.jpg
data_sources/ai_edited/IMD2020/c9x50xh_0.jpg,data_sources/ai_edited/IMD2020,ai_edited,1584,673,2.3536,JPEG,77404,47f9bfb9e94345a9bcc81bde400e8c4f,2cb8f2ae52efcf1706b3d2929478f180c780da9ebd6b82a6d6e417e44f469baf,0.8,968c5d7373a34943,aspect_ratio_extreme,131.29478428710274,True,False,cluster_01678,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/c9x50xh_0.jpg
data_sources/ai_edited/IMD2020/00006_fake.jpg,data_sources/ai_edited/IMD2020,ai_edited,1200,836,1.4354,JPEG,261323,18cb8af29326c266df6f1773c71bfb83,49a6f62a651d6dddec73f433d11e19a582cad5168c09c45e840a9efd7017f93f,1.0,f4a2c215fa699556,ok,1992.7816055935987,True,True,cluster_00382,test,/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/00006_fake.jpg
